Index,Date_2015,Hour,Throughput_2015,Week Number,Weekday
511,2/12/15,19:00:00,96,7,Thursday
512,2/12/15,20:00:00,158,7,Thursday
513,2/12/15,21:00:00,187,7,Thursday
514,2/13/15,6:00:00,24,7,Friday
515,2/13/15,7:00:00,32,7,Friday
516,2/13/15,8:00:00,61,7,Friday
517,2/13/15,9:00:00,76,7,Friday
518,2/13/15,10:00:00,73,7,Friday
519,2/13/15,11:00:00,29,7,Friday
520,2/13/15,12:00:00,38,7,Friday
521,2/13/15,13:00:00,37,7,Friday
522,2/13/15,14:00:00,38,7,Friday
523,2/13/15,15:00:00,36,7,Friday
524,2/13/15,16:00:00,27,7,Friday
525,2/13/15,17:00:00,30,7,Friday
526,2/13/15,18:00:00,92,7,Friday
527,2/13/15,19:00:00,113,7,Friday
528,2/13/15,20:00:00,113,7,Friday
529,2/13/15,21:00:00,136,7,Friday
530,2/14/15,6:00:00,8,7,Saturday
531,2/14/15,7:00:00,10,7,Saturday
532,2/14/15,8:00:00,50,7,Saturday
533,2/14/15,9:00:00,79,7,Saturday
534,2/14/15,10:00:00,38,7,Saturday
535,2/14/15,11:00:00,36,7,Saturday
536,2/14/15,12:00:00,75,7,Saturday
537,2/14/15,13:00:00,128,7,Saturday
538,2/14/15,14:00:00,108,7,Saturday
539,2/14/15,15:00:00,45,7,Saturday
540,2/14/15,16:00:00,45,7,Saturday
541,2/14/15,17:00:00,59,7,Saturday
542,2/14/15,18:00:00,83,7,Saturday
543,2/14/15,19:00:00,115,7,Saturday
544,2/14/15,20:00:00,123,7,Saturday
545,2/14/15,21:00:00,87,7,Saturday
546,2/15/15,6:00:00,11,7,Sunday
547,2/15/15,7:00:00,34,7,Sunday
548,2/15/15,8:00:00,79,7,Sunday
549,2/15/15,9:00:00,90,7,Sunday
550,2/15/15,10:00:00,69,7,Sunday
551,2/15/15,11:00:00,67,7,Sunday
552,2/15/15,12:00:00,79,7,Sunday
553,2/15/15,13:00:00,173,7,Sunday
554,2/15/15,14:00:00,130,7,Sunday
555,2/15/15,15:00:00,68,7,Sunday
556,2/15/15,16:00:00,58,7,Sunday
557,2/15/15,17:00:00,51,7,Sunday
558,2/15/15,18:00:00,103,7,Sunday
559,2/15/15,19:00:00,136,7,Sunday
560,2/15/15,20:00:00,106,7,Sunday
561,2/15/15,21:00:00,129,7,Sunday
562,2/16/15,6:00:00,5,8,Monday
563,2/16/15,7:00:00,21,8,Monday
564,2/16/15,8:00:00,62,8,Monday
565,2/16/15,9:00:00,46,8,Monday
566,2/16/15,10:00:00,72,8,Monday
567,2/16/15,11:00:00,69,8,Monday
568,2/16/15,12:00:00,44,8,Monday
569,2/16/15,13:00:00,151,8,Monday
570,2/16/15,14:00:00,122,8,Monday
571,2/16/15,15:00:00,85,8,Monday
572,2/16/15,16:00:00,66,8,Monday
573,2/16/15,17:00:00,56,8,Monday
574,2/16/15,18:00:00,89,8,Monday
575,2/16/15,19:00:00,107,8,Monday
576,2/16/15,20:00:00,177,8,Monday
577,2/16/15,21:00:00,155,8,Monday
578,2/17/15,6:00:00,19,8,Tuesday
579,2/17/15,7:00:00,27,8,Tuesday
580,2/17/15,8:00:00,34,8,Tuesday
581,2/17/15,9:00:00,67,8,Tuesday
582,2/17/15,10:00:00,82,8,Tuesday
583,2/17/15,11:00:00,61,8,Tuesday
584,2/17/15,12:00:00,58,8,Tuesday
585,2/17/15,13:00:00,157,8,Tuesday
586,2/17/15,14:00:00,55,8,Tuesday
587,2/17/15,15:00:00,43,8,Tuesday
588,2/17/15,16:00:00,28,8,Tuesday
589,2/17/15,17:00:00,86,8,Tuesday
590,2/17/15,18:00:00,97,8,Tuesday
591,2/17/15,19:00:00,94,8,Tuesday
592,2/17/15,20:00:00,123,8,Tuesday
593,2/17/15,21:00:00,151,8,Tuesday
594,2/18/15,6:00:00,2,8,Wednesday
595,2/18/15,7:00:00,14,8,Wednesday
596,2/18/15,8:00:00,58,8,Wednesday
597,2/18/15,9:00:00,70,8,Wednesday
598,2/18/15,10:00:00,74,8,Wednesday
599,2/18/15,11:00:00,31,8,Wednesday
600,2/18/15,12:00:00,68,8,Wednesday
601,2/18/15,13:00:00,132,8,Wednesday
602,2/18/15,14:00:00,103,8,Wednesday
603,2/18/15,15:00:00,57,8,Wednesday
604,2/18/15,16:00:00,39,8,Wednesday
605,2/18/15,17:00:00,68,8,Wednesday
606,2/18/15,18:00:00,54,8,Wednesday
607,2/18/15,19:00:00,90,8,Wednesday
608,2/18/15,20:00:00,184,8,Wednesday
609,2/18/15,21:00:00,164,8,Wednesday
610,2/19/15,6:00:00,55,8,Thursday
611,2/19/15,7:00:00,21,8,Thursday
612,2/19/15,8:00:00,58,8,Thursday
613,2/19/15,9:00:00,85,8,Thursday
614,2/19/15,10:00:00,79,8,Thursday
615,2/19/15,11:00:00,46,8,Thursday
616,2/19/15,12:00:00,70,8,Thursday
617,2/19/15,13:00:00,98,8,Thursday
618,2/19/15,14:00:00,106,8,Thursday
619,2/19/15,15:00:00,42,8,Thursday
620,2/19/15,16:00:00,23,8,Thursday
621,2/19/15,17:00:00,42,8,Thursday
622,2/19/15,18:00:00,70,8,Thursday
623,2/19/15,19:00:00,121,8,Thursday
624,2/19/15,20:00:00,100,8,Thursday
625,2/19/15,21:00:00,104,8,Thursday
626,2/20/15,6:00:00,11,8,Friday
627,2/20/15,7:00:00,14,8,Friday
628,2/20/15,8:00:00,69,8,Friday
629,2/20/15,9:00:00,112,8,Friday
630,2/20/15,10:00:00,56,8,Friday
631,2/20/15,11:00:00,62,8,Friday
632,2/20/15,12:00:00,70,8,Friday
633,2/20/15,13:00:00,116,8,Friday
634,2/20/15,14:00:00,129,8,Friday
635,2/20/15,15:00:00,73,8,Friday
636,2/20/15,16:00:00,46,8,Friday
637,2/20/15,17:00:00,47,8,Friday
638,2/20/15,18:00:00,83,8,Friday
639,2/20/15,19:00:00,131,8,Friday
640,2/20/15,20:00:00,135,8,Friday
641,2/20/15,21:00:00,127,8,Friday
642,2/21/15,6:00:00,35,8,Saturday
643,2/21/15,7:00:00,19,8,Saturday
644,2/21/15,8:00:00,45,8,Saturday
645,2/21/15,9:00:00,49,8,Saturday
646,2/21/15,10:00:00,39,8,Saturday
647,2/21/15,11:00:00,32,8,Saturday
648,2/21/15,12:00:00,88,8,Saturday
649,2/21/15,13:00:00,141,8,Saturday
650,2/21/15,14:00:00,82,8,Saturday
651,2/21/15,15:00:00,45,8,Saturday
652,2/21/15,16:00:00,61,8,Saturday
653,2/21/15,17:00:00,65,8,Saturday
654,2/21/15,18:00:00,95,8,Saturday
655,2/21/15,19:00:00,106,8,Saturday
656,2/21/15,20:00:00,161,8,Saturday
657,2/21/15,21:00:00,129,8,Saturday
658,2/22/15,6:00:00,0,8,Sunday
659,2/22/15,7:00:00,52,8,Sunday
660,2/22/15,8:00:00,66,8,Sunday
661,2/22/15,9:00:00,76,8,Sunday
662,2/22/15,10:00:00,62,8,Sunday
663,2/22/15,11:00:00,48,8,Sunday
664,2/22/15,12:00:00,110,8,Sunday
665,2/22/15,13:00:00,83,8,Sunday
666,2/22/15,14:00:00,78,8,Sunday
667,2/22/15,15:00:00,81,8,Sunday
668,2/22/15,16:00:00,63,8,Sunday
669,2/22/15,17:00:00,125,8,Sunday
670,2/22/15,18:00:00,53,8,Sunday
671,2/22/15,19:00:00,141,8,Sunday
672,2/22/15,20:00:00,125,8,Sunday
673,2/22/15,21:00:00,95,8,Sunday
674,2/23/15,6:00:00,21,9,Monday
675,2/23/15,7:00:00,18,9,Monday
676,2/23/15,8:00:00,38,9,Monday
677,2/23/15,9:00:00,113,9,Monday
678,2/23/15,10:00:00,60,9,Monday
679,2/23/15,11:00:00,61,9,Monday
680,2/23/15,12:00:00,95,9,Monday
681,2/23/15,13:00:00,190,9,Monday
682,2/23/15,14:00:00,119,9,Monday
683,2/23/15,15:00:00,40,9,Monday
684,2/23/15,16:00:00,40,9,Monday
685,2/23/15,17:00:00,49,9,Monday
686,2/23/15,18:00:00,68,9,Monday
687,2/23/15,19:00:00,91,9,Monday
688,2/23/15,20:00:00,127,9,Monday
689,2/23/15,21:00:00,137,9,Monday
690,2/24/15,7:00:00,33,9,Tuesday
691,2/24/15,8:00:00,33,9,Tuesday
692,2/24/15,9:00:00,64,9,Tuesday
693,2/24/15,10:00:00,57,9,Tuesday
694,2/24/15,11:00:00,98,9,Tuesday
695,2/24/15,12:00:00,60,9,Tuesday
696,2/24/15,13:00:00,100,9,Tuesday
697,2/24/15,14:00:00,99,9,Tuesday
698,2/24/15,15:00:00,80,9,Tuesday
699,2/24/15,16:00:00,46,9,Tuesday
700,2/24/15,17:00:00,87,9,Tuesday
701,2/24/15,18:00:00,65,9,Tuesday
702,2/24/15,19:00:00,95,9,Tuesday
703,2/24/15,20:00:00,162,9,Tuesday
704,2/24/15,21:00:00,155,9,Tuesday
705,2/25/15,6:00:00,11,9,Wednesday
706,2/25/15,7:00:00,15,9,Wednesday
707,2/25/15,8:00:00,75,9,Wednesday
708,2/25/15,9:00:00,108,9,Wednesday
709,2/25/15,10:00:00,108,9,Wednesday
710,2/25/15,11:00:00,68,9,Wednesday
711,2/25/15,12:00:00,110,9,Wednesday
712,2/25/15,13:00:00,145,9,Wednesday
713,2/25/15,14:00:00,193,9,Wednesday
714,2/25/15,15:00:00,59,9,Wednesday
715,2/25/15,16:00:00,92,9,Wednesday
716,2/25/15,17:00:00,60,9,Wednesday
717,2/25/15,18:00:00,110,9,Wednesday
718,2/25/15,19:00:00,110,9,Wednesday
719,2/25/15,20:00:00,151,9,Wednesday
720,2/25/15,21:00:00,128,9,Wednesday
721,2/26/15,6:00:00,8,9,Thursday
722,2/26/15,7:00:00,25,9,Thursday
723,2/26/15,8:00:00,45,9,Thursday
724,2/26/15,9:00:00,73,9,Thursday
725,2/26/15,10:00:00,56,9,Thursday
726,2/26/15,11:00:00,76,9,Thursday
727,2/26/15,12:00:00,116,9,Thursday
728,2/26/15,13:00:00,123,9,Thursday
729,2/26/15,14:00:00,126,9,Thursday
730,2/26/15,15:00:00,37,9,Thursday
731,2/26/15,16:00:00,31,9,Thursday
732,2/26/15,17:00:00,30,9,Thursday
733,2/26/15,18:00:00,77,9,Thursday
734,2/26/15,19:00:00,79,9,Thursday
735,2/26/15,20:00:00,152,9,Thursday
736,2/26/15,21:00:00,132,9,Thursday
737,2/27/15,6:00:00,33,9,Friday
738,2/27/15,7:00:00,24,9,Friday
739,2/27/15,8:00:00,44,9,Friday
740,2/27/15,9:00:00,81,9,Friday
741,2/27/15,10:00:00,66,9,Friday
742,2/27/15,11:00:00,27,9,Friday
743,2/27/15,12:00:00,97,9,Friday
744,2/27/15,13:00:00,107,9,Friday
745,2/27/15,14:00:00,128,9,Friday
746,2/27/15,15:00:00,41,9,Friday
747,2/27/15,16:00:00,44,9,Friday
748,2/27/15,17:00:00,61,9,Friday
749,2/27/15,18:00:00,55,9,Friday
750,2/27/15,19:00:00,85,9,Friday
751,2/27/15,20:00:00,88,9,Friday
752,2/27/15,21:00:00,72,9,Friday
753,2/28/15,6:00:00,2,9,Saturday
754,2/28/15,7:00:00,13,9,Saturday
755,2/28/15,8:00:00,52,9,Saturday
756,2/28/15,9:00:00,51,9,Saturday
757,2/28/15,10:00:00,44,9,Saturday
758,2/28/15,11:00:00,64,9,Saturday
759,2/28/15,12:00:00,97,9,Saturday
760,2/28/15,13:00:00,125,9,Saturday
761,2/28/15,14:00:00,159,9,Saturday
762,2/28/15,15:00:00,71,9,Saturday
763,2/28/15,16:00:00,66,9,Saturday
764,2/28/15,17:00:00,110,9,Saturday
765,2/28/15,18:00:00,100,9,Saturday
766,2/28/15,19:00:00,118,9,Saturday
767,2/28/15,20:00:00,119,9,Saturday
768,2/28/15,21:00:00,119,9,Saturday
769,3/1/15,6:00:00,9,9,Sunday
770,3/1/15,7:00:00,28,9,Sunday
771,3/1/15,8:00:00,76,9,Sunday
772,3/1/15,9:00:00,156,9,Sunday
773,3/1/15,10:00:00,84,9,Sunday
774,3/1/15,11:00:00,70,9,Sunday
775,3/1/15,12:00:00,75,9,Sunday
776,3/1/15,13:00:00,144,9,Sunday
777,3/1/15,14:00:00,182,9,Sunday
778,3/1/15,15:00:00,41,9,Sunday
779,3/1/15,16:00:00,33,9,Sunday
780,3/1/15,17:00:00,76,9,Sunday
781,3/1/15,18:00:00,97,9,Sunday
782,3/1/15,19:00:00,86,9,Sunday
783,3/1/15,20:00:00,165,9,Sunday
784,3/1/15,21:00:00,121,9,Sunday
785,3/2/15,6:00:00,25,10,Monday
786,3/2/15,7:00:00,35,10,Monday
787,3/2/15,8:00:00,60,10,Monday
788,3/2/15,9:00:00,101,10,Monday
789,3/2/15,10:00:00,92,10,Monday
790,3/2/15,11:00:00,91,10,Monday
791,3/2/15,12:00:00,89,10,Monday
792,3/2/15,13:00:00,142,10,Monday
793,3/2/15,14:00:00,147,10,Monday
794,3/2/15,15:00:00,78,10,Monday
795,3/2/15,16:00:00,62,10,Monday
796,3/2/15,17:00:00,93,10,Monday
797,3/2/15,18:00:00,53,10,Monday
798,3/2/15,19:00:00,82,10,Monday
799,3/2/15,20:00:00,139,10,Monday
800,3/2/15,21:00:00,210,10,Monday
801,3/3/15,6:00:00,31,10,Tuesday
802,3/3/15,7:00:00,24,10,Tuesday
803,3/3/15,8:00:00,91,10,Tuesday
804,3/3/15,9:00:00,99,10,Tuesday
805,3/3/15,10:00:00,101,10,Tuesday
806,3/3/15,11:00:00,72,10,Tuesday
807,3/3/15,12:00:00,129,10,Tuesday
808,3/3/15,13:00:00,91,10,Tuesday
809,3/3/15,14:00:00,139,10,Tuesday
810,3/3/15,15:00:00,70,10,Tuesday
811,3/3/15,16:00:00,59,10,Tuesday
812,3/3/15,17:00:00,76,10,Tuesday
813,3/3/15,18:00:00,71,10,Tuesday
814,3/3/15,19:00:00,126,10,Tuesday
815,3/3/15,20:00:00,153,10,Tuesday
816,3/3/15,21:00:00,160,10,Tuesday
817,3/4/15,6:00:00,16,10,Wednesday
818,3/4/15,7:00:00,23,10,Wednesday
819,3/4/15,8:00:00,39,10,Wednesday
820,3/4/15,9:00:00,111,10,Wednesday
821,3/4/15,10:00:00,105,10,Wednesday
822,3/4/15,11:00:00,52,10,Wednesday
823,3/4/15,12:00:00,76,10,Wednesday
824,3/4/15,13:00:00,150,10,Wednesday
825,3/4/15,14:00:00,174,10,Wednesday
826,3/4/15,15:00:00,45,10,Wednesday
827,3/4/15,16:00:00,89,10,Wednesday
828,3/4/15,17:00:00,114,10,Wednesday
829,3/4/15,18:00:00,48,10,Wednesday
830,3/4/15,19:00:00,63,10,Wednesday
831,3/4/15,20:00:00,158,10,Wednesday
832,3/4/15,21:00:00,226,10,Wednesday
833,3/5/15,6:00:00,16,10,Thursday
834,3/5/15,7:00:00,44,10,Thursday
835,3/5/15,8:00:00,53,10,Thursday
836,3/5/15,9:00:00,119,10,Thursday
837,3/5/15,10:00:00,110,10,Thursday
838,3/5/15,11:00:00,73,10,Thursday
839,3/5/15,12:00:00,135,10,Thursday
840,3/5/15,13:00:00,142,10,Thursday
841,3/5/15,14:00:00,92,10,Thursday
842,3/5/15,15:00:00,46,10,Thursday
843,3/5/15,16:00:00,43,10,Thursday
844,3/5/15,17:00:00,71,10,Thursday
845,3/5/15,18:00:00,77,10,Thursday
846,3/5/15,19:00:00,148,10,Thursday
847,3/5/15,20:00:00,145,10,Thursday
848,3/5/15,21:00:00,190,10,Thursday
849,3/6/15,6:00:00,32,10,Friday
850,3/6/15,7:00:00,39,10,Friday
851,3/6/15,8:00:00,62,10,Friday
852,3/6/15,9:00:00,85,10,Friday
853,3/6/15,10:00:00,84,10,Friday
854,3/6/15,11:00:00,19,10,Friday
855,3/6/15,12:00:00,81,10,Friday
856,3/6/15,13:00:00,127,10,Friday
857,3/6/15,14:00:00,98,10,Friday
858,3/6/15,15:00:00,73,10,Friday
859,3/6/15,16:00:00,49,10,Friday
860,3/6/15,17:00:00,45,10,Friday
861,3/6/15,18:00:00,48,10,Friday
862,3/6/15,19:00:00,80,10,Friday
863,3/6/15,20:00:00,127,10,Friday
864,3/6/15,21:00:00,109,10,Friday
865,3/7/15,6:00:00,13,10,Saturday
866,3/7/15,7:00:00,19,10,Saturday
867,3/7/15,8:00:00,42,10,Saturday
868,3/7/15,9:00:00,85,10,Saturday
869,3/7/15,10:00:00,42,10,Saturday
870,3/7/15,11:00:00,58,10,Saturday
871,3/7/15,12:00:00,101,10,Saturday
872,3/7/15,13:00:00,143,10,Saturday
873,3/7/15,14:00:00,124,10,Saturday
874,3/7/15,15:00:00,73,10,Saturday
875,3/7/15,16:00:00,50,10,Saturday
876,3/7/15,17:00:00,54,10,Saturday
877,3/7/15,18:00:00,71,10,Saturday
878,3/7/15,19:00:00,95,10,Saturday
879,3/7/15,20:00:00,134,10,Saturday
880,3/7/15,21:00:00,96,10,Saturday
881,3/8/15,6:00:00,20,10,Sunday
882,3/8/15,7:00:00,23,10,Sunday
883,3/8/15,8:00:00,32,10,Sunday
884,3/8/15,9:00:00,94,10,Sunday
885,3/8/15,10:00:00,70,10,Sunday
886,3/8/15,11:00:00,50,10,Sunday
887,3/8/15,12:00:00,69,10,Sunday
888,3/8/15,13:00:00,89,10,Sunday
889,3/8/15,14:00:00,113,10,Sunday
890,3/8/15,15:00:00,110,10,Sunday
891,3/8/15,16:00:00,37,10,Sunday
892,3/8/15,17:00:00,50,10,Sunday
893,3/8/15,18:00:00,97,10,Sunday
894,3/8/15,19:00:00,59,10,Sunday
895,3/8/15,20:00:00,115,10,Sunday
896,3/8/15,21:00:00,134,10,Sunday
897,3/9/15,6:00:00,3,11,Monday
898,3/9/15,7:00:00,17,11,Monday
899,3/9/15,8:00:00,35,11,Monday
900,3/9/15,9:00:00,49,11,Monday
901,3/9/15,10:00:00,91,11,Monday
902,3/9/15,11:00:00,72,11,Monday
903,3/9/15,12:00:00,72,11,Monday
904,3/9/15,13:00:00,122,11,Monday
905,3/9/15,14:00:00,108,11,Monday
906,3/9/15,15:00:00,82,11,Monday
907,3/9/15,16:00:00,73,11,Monday
908,3/9/15,17:00:00,41,11,Monday
909,3/9/15,18:00:00,61,11,Monday
910,3/9/15,19:00:00,89,11,Monday
911,3/9/15,20:00:00,134,11,Monday
912,3/9/15,21:00:00,107,11,Monday
913,3/10/15,6:00:00,33,11,Tuesday
914,3/10/15,7:00:00,35,11,Tuesday
915,3/10/15,8:00:00,22,11,Tuesday
916,3/10/15,9:00:00,53,11,Tuesday
917,3/10/15,10:00:00,74,11,Tuesday
918,3/10/15,11:00:00,70,11,Tuesday
919,3/10/15,12:00:00,72,11,Tuesday
920,3/10/15,13:00:00,87,11,Tuesday
921,3/10/15,14:00:00,99,11,Tuesday
922,3/10/15,15:00:00,120,11,Tuesday
923,3/10/15,16:00:00,88,11,Tuesday
924,3/10/15,17:00:00,80,11,Tuesday
925,3/10/15,18:00:00,83,11,Tuesday
926,3/10/15,19:00:00,100,11,Tuesday
927,3/10/15,20:00:00,147,11,Tuesday
928,3/10/15,21:00:00,149,11,Tuesday
929,3/11/15,6:00:00,91,11,Wednesday
930,3/11/15,7:00:00,32,11,Wednesday
931,3/11/15,8:00:00,17,11,Wednesday
932,3/11/15,9:00:00,38,11,Wednesday
933,3/11/15,10:00:00,65,11,Wednesday
934,3/11/15,11:00:00,55,11,Wednesday
935,3/11/15,12:00:00,57,11,Wednesday
936,3/11/15,13:00:00,67,11,Wednesday
937,3/11/15,14:00:00,112,11,Wednesday
938,3/11/15,15:00:00,102,11,Wednesday
939,3/11/15,16:00:00,93,11,Wednesday
940,3/11/15,17:00:00,92,11,Wednesday
941,3/11/15,18:00:00,66,11,Wednesday
942,3/11/15,19:00:00,82,11,Wednesday
943,3/11/15,20:00:00,130,11,Wednesday
944,3/11/15,21:00:00,140,11,Wednesday
945,3/12/15,6:00:00,28,11,Thursday
946,3/12/15,7:00:00,24,11,Thursday
947,3/12/15,8:00:00,46,11,Thursday
948,3/12/15,9:00:00,71,11,Thursday
949,3/12/15,10:00:00,90,11,Thursday
950,3/12/15,11:00:00,58,11,Thursday
951,3/12/15,12:00:00,31,11,Thursday
952,3/12/15,13:00:00,87,11,Thursday
953,3/12/15,14:00:00,116,11,Thursday
954,3/12/15,15:00:00,137,11,Thursday
955,3/12/15,16:00:00,64,11,Thursday
956,3/12/15,17:00:00,69,11,Thursday
957,3/12/15,18:00:00,78,11,Thursday
958,3/12/15,19:00:00,77,11,Thursday
959,3/12/15,20:00:00,179,11,Thursday
960,3/12/15,21:00:00,103,11,Thursday
961,3/13/15,6:00:00,6,11,Friday
962,3/13/15,7:00:00,21,11,Friday
963,3/13/15,8:00:00,22,11,Friday
964,3/13/15,9:00:00,52,11,Friday
965,3/13/15,10:00:00,109,11,Friday
966,3/13/15,11:00:00,17,11,Friday
967,3/13/15,12:00:00,14,11,Friday
968,3/13/15,13:00:00,68,11,Friday
969,3/13/15,14:00:00,96,11,Friday
970,3/13/15,15:00:00,113,11,Friday
971,3/13/15,16:00:00,70,11,Friday
972,3/13/15,17:00:00,60,11,Friday
973,3/13/15,18:00:00,43,11,Friday
974,3/13/15,19:00:00,77,11,Friday
975,3/13/15,20:00:00,116,11,Friday
976,3/13/15,21:00:00,115,11,Friday
977,3/14/15,6:00:00,6,11,Saturday
978,3/14/15,7:00:00,27,11,Saturday
979,3/14/15,8:00:00,23,11,Saturday
980,3/14/15,9:00:00,53,11,Saturday
981,3/14/15,10:00:00,47,11,Saturday
982,3/14/15,11:00:00,38,11,Saturday
983,3/14/15,12:00:00,34,11,Saturday
984,3/14/15,13:00:00,97,11,Saturday
985,3/14/15,14:00:00,107,11,Saturday
986,3/14/15,15:00:00,112,11,Saturday
987,3/14/15,16:00:00,61,11,Saturday
988,3/14/15,17:00:00,54,11,Saturday
989,3/14/15,18:00:00,95,11,Saturday
990,3/14/15,19:00:00,111,11,Saturday
991,3/14/15,20:00:00,115,11,Saturday
992,3/14/15,21:00:00,191,11,Saturday
993,3/15/15,6:00:00,6,11,Sunday
994,3/15/15,7:00:00,9,11,Sunday
995,3/15/15,8:00:00,35,11,Sunday
996,3/15/15,9:00:00,82,11,Sunday
997,3/15/15,10:00:00,115,11,Sunday
998,3/15/15,11:00:00,109,11,Sunday
999,3/15/15,12:00:00,39,11,Sunday
1000,3/15/15,13:00:00,110,11,Sunday
1001,3/15/15,14:00:00,117,11,Sunday
1002,3/15/15,15:00:00,149,11,Sunday
1003,3/15/15,16:00:00,88,11,Sunday
1004,3/15/15,17:00:00,44,11,Sunday
1005,3/15/15,18:00:00,81,11,Sunday
1006,3/15/15,19:00:00,88,11,Sunday
1007,3/15/15,20:00:00,121,11,Sunday
1008,3/15/15,21:00:00,148,11,Sunday
1009,3/16/15,6:00:00,9,12,Monday
1010,3/16/15,7:00:00,46,12,Monday
1011,3/16/15,8:00:00,44,12,Monday
1012,3/16/15,9:00:00,65,12,Monday
1013,3/16/15,10:00:00,110,12,Monday
1014,3/16/15,11:00:00,111,12,Monday
1015,3/16/15,12:00:00,66,12,Monday
