Index,Date_2015,Hour,Throughput_2015,Week Number,Weekday
1016,3/16/15,13:00:00,168,12,Monday
1017,3/16/15,14:00:00,111,12,Monday
1018,3/16/15,15:00:00,121,12,Monday
1019,3/16/15,16:00:00,97,12,Monday
1020,3/16/15,17:00:00,63,12,Monday
1021,3/16/15,18:00:00,60,12,Monday
1022,3/16/15,19:00:00,91,12,Monday
1023,3/16/15,20:00:00,126,12,Monday
1024,3/16/15,21:00:00,176,12,Monday
1025,3/17/15,6:00:00,7,12,Tuesday
1026,3/17/15,7:00:00,28,12,Tuesday
1027,3/17/15,8:00:00,32,12,Tuesday
1028,3/17/15,9:00:00,80,12,Tuesday
1029,3/17/15,10:00:00,60,12,Tuesday
1030,3/17/15,11:00:00,76,12,Tuesday
1031,3/17/15,12:00:00,44,12,Tuesday
1032,3/17/15,13:00:00,143,12,Tuesday
1033,3/17/15,14:00:00,78,12,Tuesday
1034,3/17/15,15:00:00,97,12,Tuesday
1035,3/17/15,16:00:00,77,12,Tuesday
1036,3/17/15,17:00:00,95,12,Tuesday
1037,3/17/15,18:00:00,60,12,Tuesday
1038,3/17/15,19:00:00,99,12,Tuesday
1039,3/17/15,20:00:00,175,12,Tuesday
1040,3/17/15,21:00:00,163,12,Tuesday
1041,3/18/15,6:00:00,0,12,Wednesday
1042,3/18/15,7:00:00,44,12,Wednesday
1043,3/18/15,8:00:00,32,12,Wednesday
1044,3/18/15,9:00:00,44,12,Wednesday
1045,3/18/15,10:00:00,106,12,Wednesday
1046,3/18/15,11:00:00,83,12,Wednesday
1047,3/18/15,12:00:00,62,12,Wednesday
1048,3/18/15,13:00:00,93,12,Wednesday
1049,3/18/15,14:00:00,173,12,Wednesday
1050,3/18/15,15:00:00,97,12,Wednesday
1051,3/18/15,16:00:00,84,12,Wednesday
1052,3/18/15,17:00:00,84,12,Wednesday
1053,3/18/15,18:00:00,93,12,Wednesday
1054,3/18/15,19:00:00,77,12,Wednesday
1055,3/18/15,20:00:00,134,12,Wednesday
1056,3/18/15,21:00:00,198,12,Wednesday
1057,3/19/15,6:00:00,6,12,Thursday
1058,3/19/15,7:00:00,47,12,Thursday
1059,3/19/15,8:00:00,37,12,Thursday
1060,3/19/15,9:00:00,47,12,Thursday
1061,3/19/15,10:00:00,70,12,Thursday
1062,3/19/15,11:00:00,41,12,Thursday
1063,3/19/15,12:00:00,49,12,Thursday
1064,3/19/15,13:00:00,86,12,Thursday
1065,3/19/15,14:00:00,75,12,Thursday
1066,3/19/15,15:00:00,104,12,Thursday
1067,3/19/15,16:00:00,58,12,Thursday
1068,3/19/15,17:00:00,47,12,Thursday
1069,3/19/15,18:00:00,74,12,Thursday
1070,3/19/15,19:00:00,108,12,Thursday
1071,3/19/15,20:00:00,194,12,Thursday
1072,3/19/15,21:00:00,94,12,Thursday
1073,3/20/15,6:00:00,3,12,Friday
1074,3/20/15,7:00:00,39,12,Friday
1075,3/20/15,8:00:00,43,12,Friday
1076,3/20/15,9:00:00,64,12,Friday
1077,3/20/15,10:00:00,87,12,Friday
1078,3/20/15,11:00:00,41,12,Friday
1079,3/20/15,12:00:00,38,12,Friday
1080,3/20/15,13:00:00,46,12,Friday
1081,3/20/15,14:00:00,128,12,Friday
1082,3/20/15,15:00:00,151,12,Friday
1083,3/20/15,16:00:00,49,12,Friday
1084,3/20/15,17:00:00,49,12,Friday
1085,3/20/15,18:00:00,54,12,Friday
1086,3/20/15,19:00:00,84,12,Friday
1087,3/20/15,20:00:00,101,12,Friday
1088,3/20/15,21:00:00,124,12,Friday
1089,3/21/15,6:00:00,6,12,Saturday
1090,3/21/15,7:00:00,10,12,Saturday
1091,3/21/15,8:00:00,28,12,Saturday
1092,3/21/15,9:00:00,45,12,Saturday
1093,3/21/15,10:00:00,81,12,Saturday
1094,3/21/15,11:00:00,42,12,Saturday
1095,3/21/15,12:00:00,56,12,Saturday
1096,3/21/15,13:00:00,91,12,Saturday
1097,3/21/15,14:00:00,127,12,Saturday
1098,3/21/15,15:00:00,123,12,Saturday
1099,3/21/15,16:00:00,72,12,Saturday
1100,3/21/15,17:00:00,47,12,Saturday
1101,3/21/15,18:00:00,86,12,Saturday
1102,3/21/15,19:00:00,114,12,Saturday
1103,3/21/15,20:00:00,127,12,Saturday
1104,3/21/15,21:00:00,132,12,Saturday
1105,3/22/15,7:00:00,29,12,Sunday
1106,3/22/15,8:00:00,21,12,Sunday
1107,3/22/15,9:00:00,38,12,Sunday
1108,3/22/15,10:00:00,126,12,Sunday
1109,3/22/15,11:00:00,71,12,Sunday
1110,3/22/15,12:00:00,59,12,Sunday
1111,3/22/15,13:00:00,69,12,Sunday
1112,3/22/15,14:00:00,114,12,Sunday
1113,3/22/15,15:00:00,103,12,Sunday
1114,3/22/15,16:00:00,49,12,Sunday
1115,3/22/15,17:00:00,33,12,Sunday
1116,3/22/15,18:00:00,76,12,Sunday
1117,3/22/15,19:00:00,100,12,Sunday
1118,3/22/15,20:00:00,113,12,Sunday
1119,3/22/15,21:00:00,191,12,Sunday
1120,3/23/15,6:00:00,10,13,Monday
1121,3/23/15,7:00:00,27,13,Monday
1122,3/23/15,8:00:00,31,13,Monday
1123,3/23/15,9:00:00,60,13,Monday
1124,3/23/15,10:00:00,85,13,Monday
1125,3/23/15,11:00:00,84,13,Monday
1126,3/23/15,12:00:00,67,13,Monday
1127,3/23/15,13:00:00,94,13,Monday
1128,3/23/15,14:00:00,110,13,Monday
1129,3/23/15,15:00:00,112,13,Monday
1130,3/23/15,16:00:00,87,13,Monday
1131,3/23/15,17:00:00,57,13,Monday
1132,3/23/15,18:00:00,82,13,Monday
1133,3/23/15,19:00:00,101,13,Monday
1134,3/23/15,20:00:00,128,13,Monday
1135,3/23/15,21:00:00,160,13,Monday
1136,3/24/15,6:00:00,16,13,Tuesday
1137,3/24/15,7:00:00,23,13,Tuesday
1138,3/24/15,8:00:00,43,13,Tuesday
1139,3/24/15,9:00:00,62,13,Tuesday
1140,3/24/15,10:00:00,141,13,Tuesday
1141,3/24/15,11:00:00,85,13,Tuesday
1142,3/24/15,12:00:00,88,13,Tuesday
1143,3/24/15,13:00:00,104,13,Tuesday
1144,3/24/15,14:00:00,132,13,Tuesday
1145,3/24/15,15:00:00,116,13,Tuesday
1146,3/24/15,16:00:00,91,13,Tuesday
1147,3/24/15,17:00:00,33,13,Tuesday
1148,3/24/15,18:00:00,79,13,Tuesday
1149,3/24/15,19:00:00,156,13,Tuesday
1150,3/24/15,20:00:00,163,13,Tuesday
1151,3/24/15,21:00:00,149,13,Tuesday
1152,3/25/15,6:00:00,7,13,Wednesday
1153,3/25/15,7:00:00,48,13,Wednesday
1154,3/25/15,8:00:00,52,13,Wednesday
1155,3/25/15,9:00:00,56,13,Wednesday
1156,3/25/15,10:00:00,109,13,Wednesday
1157,3/25/15,11:00:00,99,13,Wednesday
1158,3/25/15,12:00:00,73,13,Wednesday
1159,3/25/15,13:00:00,141,13,Wednesday
1160,3/25/15,14:00:00,158,13,Wednesday
1161,3/25/15,15:00:00,183,13,Wednesday
1162,3/25/15,16:00:00,86,13,Wednesday
1163,3/25/15,17:00:00,88,13,Wednesday
1164,3/25/15,18:00:00,63,13,Wednesday
1165,3/25/15,19:00:00,96,13,Wednesday
1166,3/25/15,20:00:00,173,13,Wednesday
1167,3/25/15,21:00:00,178,13,Wednesday
1168,3/26/15,6:00:00,7,13,Thursday
1169,3/26/15,7:00:00,45,13,Thursday
1170,3/26/15,8:00:00,14,13,Thursday
1171,3/26/15,9:00:00,53,13,Thursday
1172,3/26/15,10:00:00,101,13,Thursday
1173,3/26/15,11:00:00,53,13,Thursday
1174,3/26/15,12:00:00,95,13,Thursday
1175,3/26/15,13:00:00,97,13,Thursday
1176,3/26/15,14:00:00,98,13,Thursday
1177,3/26/15,15:00:00,75,13,Thursday
1178,3/26/15,16:00:00,17,13,Thursday
1179,3/26/15,17:00:00,72,13,Thursday
1180,3/26/15,18:00:00,76,13,Thursday
1181,3/26/15,19:00:00,142,13,Thursday
1182,3/26/15,20:00:00,84,13,Thursday
1183,3/26/15,21:00:00,146,13,Thursday
1184,3/27/15,6:00:00,0,13,Friday
1185,3/27/15,7:00:00,38,13,Friday
1186,3/27/15,8:00:00,55,13,Friday
1187,3/27/15,9:00:00,80,13,Friday
1188,3/27/15,10:00:00,82,13,Friday
1189,3/27/15,11:00:00,45,13,Friday
1190,3/27/15,12:00:00,56,13,Friday
1191,3/27/15,13:00:00,82,13,Friday
1192,3/27/15,14:00:00,109,13,Friday
1193,3/27/15,15:00:00,119,13,Friday
1194,3/27/15,16:00:00,22,13,Friday
1195,3/27/15,17:00:00,31,13,Friday
1196,3/27/15,18:00:00,48,13,Friday
1197,3/27/15,19:00:00,83,13,Friday
1198,3/27/15,20:00:00,112,13,Friday
1199,3/27/15,21:00:00,105,13,Friday
1200,3/28/15,7:00:00,51,13,Saturday
1201,3/28/15,8:00:00,34,13,Saturday
1202,3/28/15,9:00:00,47,13,Saturday
1203,3/28/15,10:00:00,100,13,Saturday
1204,3/28/15,11:00:00,7,13,Saturday
1205,3/28/15,12:00:00,75,13,Saturday
1206,3/28/15,13:00:00,106,13,Saturday
1207,3/28/15,14:00:00,104,13,Saturday
1208,3/28/15,15:00:00,117,13,Saturday
1209,3/28/15,16:00:00,77,13,Saturday
1210,3/28/15,17:00:00,53,13,Saturday
1211,3/28/15,18:00:00,19,13,Saturday
1212,3/28/15,19:00:00,98,13,Saturday
1213,3/28/15,20:00:00,109,13,Saturday
1214,3/28/15,21:00:00,136,13,Saturday
1215,3/29/15,6:00:00,6,13,Sunday
1216,3/29/15,7:00:00,36,13,Sunday
1217,3/29/15,8:00:00,66,13,Sunday
1218,3/29/15,9:00:00,60,13,Sunday
1219,3/29/15,10:00:00,112,13,Sunday
1220,3/29/15,11:00:00,109,13,Sunday
1221,3/29/15,12:00:00,54,13,Sunday
1222,3/29/15,13:00:00,73,13,Sunday
1223,3/29/15,14:00:00,175,13,Sunday
1224,3/29/15,15:00:00,171,13,Sunday
1225,3/29/15,16:00:00,54,13,Sunday
1226,3/29/15,17:00:00,55,13,Sunday
1227,3/29/15,18:00:00,23,13,Sunday
1228,3/29/15,19:00:00,58,13,Sunday
1229,3/29/15,20:00:00,147,13,Sunday
1230,3/29/15,21:00:00,139,13,Sunday
1231,3/30/15,6:00:00,19,14,Monday
1232,3/30/15,7:00:00,52,14,Monday
1233,3/30/15,8:00:00,40,14,Monday
1234,3/30/15,9:00:00,74,14,Monday
1235,3/30/15,10:00:00,107,14,Monday
1236,3/30/15,11:00:00,135,14,Monday
1237,3/30/15,12:00:00,149,14,Monday
1238,3/30/15,13:00:00,179,14,Monday
1239,3/30/15,14:00:00,126,14,Monday
1240,3/30/15,15:00:00,116,14,Monday
1241,3/30/15,16:00:00,103,14,Monday
1242,3/30/15,17:00:00,96,14,Monday
1243,3/30/15,18:00:00,92,14,Monday
1244,3/30/15,19:00:00,80,14,Monday
1245,3/30/15,20:00:00,111,14,Monday
1246,3/30/15,21:00:00,112,14,Monday
1247,3/31/15,6:00:00,21,14,Tuesday
1248,3/31/15,7:00:00,22,14,Tuesday
1249,3/31/15,8:00:00,53,14,Tuesday
1250,3/31/15,9:00:00,41,14,Tuesday
1251,3/31/15,10:00:00,94,14,Tuesday
1252,3/31/15,11:00:00,111,14,Tuesday
1253,3/31/15,12:00:00,86,14,Tuesday
1254,3/31/15,13:00:00,100,14,Tuesday
1255,3/31/15,14:00:00,116,14,Tuesday
1256,3/31/15,15:00:00,102,14,Tuesday
1257,3/31/15,16:00:00,62,14,Tuesday
1258,3/31/15,17:00:00,46,14,Tuesday
1259,3/31/15,18:00:00,38,14,Tuesday
1260,3/31/15,19:00:00,126,14,Tuesday
1261,3/31/15,20:00:00,122,14,Tuesday
1262,3/31/15,21:00:00,145,14,Tuesday
1263,4/1/15,6:00:00,12,14,Wednesday
1264,4/1/15,7:00:00,52,14,Wednesday
1265,4/1/15,8:00:00,48,14,Wednesday
1266,4/1/15,9:00:00,81,14,Wednesday
1267,4/1/15,10:00:00,115,14,Wednesday
1268,4/1/15,11:00:00,109,14,Wednesday
1269,4/1/15,12:00:00,97,14,Wednesday
1270,4/1/15,13:00:00,124,14,Wednesday
1271,4/1/15,14:00:00,175,14,Wednesday
1272,4/1/15,15:00:00,112,14,Wednesday
1273,4/1/15,16:00:00,75,14,Wednesday
1274,4/1/15,17:00:00,120,14,Wednesday
1275,4/1/15,18:00:00,86,14,Wednesday
1276,4/1/15,19:00:00,85,14,Wednesday
1277,4/1/15,20:00:00,182,14,Wednesday
1278,4/1/15,21:00:00,153,14,Wednesday
1279,4/2/15,6:00:00,6,14,Thursday
1280,4/2/15,7:00:00,42,14,Thursday
1281,4/2/15,8:00:00,30,14,Thursday
1282,4/2/15,9:00:00,76,14,Thursday
1283,4/2/15,10:00:00,95,14,Thursday
1284,4/2/15,11:00:00,85,14,Thursday
1285,4/2/15,12:00:00,124,14,Thursday
1286,4/2/15,13:00:00,95,14,Thursday
1287,4/2/15,14:00:00,160,14,Thursday
1288,4/2/15,15:00:00,83,14,Thursday
1289,4/2/15,16:00:00,69,14,Thursday
1290,4/2/15,17:00:00,102,14,Thursday
1291,4/2/15,18:00:00,45,14,Thursday
1292,4/2/15,19:00:00,85,14,Thursday
1293,4/2/15,20:00:00,108,14,Thursday
1294,4/2/15,21:00:00,165,14,Thursday
1295,4/3/15,6:00:00,17,14,Friday
1296,4/3/15,7:00:00,17,14,Friday
1297,4/3/15,8:00:00,43,14,Friday
1298,4/3/15,9:00:00,58,14,Friday
1299,4/3/15,10:00:00,78,14,Friday
1300,4/3/15,11:00:00,60,14,Friday
1301,4/3/15,12:00:00,53,14,Friday
1302,4/3/15,13:00:00,74,14,Friday
1303,4/3/15,14:00:00,129,14,Friday
1304,4/3/15,15:00:00,131,14,Friday
1305,4/3/15,16:00:00,76,14,Friday
1306,4/3/15,17:00:00,45,14,Friday
1307,4/3/15,18:00:00,58,14,Friday
1308,4/3/15,19:00:00,69,14,Friday
1309,4/3/15,20:00:00,122,14,Friday
1310,4/3/15,21:00:00,84,14,Friday
1311,4/4/15,9:00:00,18,14,Saturday
1312,4/4/15,10:00:00,58,14,Saturday
1313,4/4/15,11:00:00,101,14,Saturday
1314,4/4/15,12:00:00,101,14,Saturday
1315,4/4/15,13:00:00,119,14,Saturday
1316,4/4/15,14:00:00,143,14,Saturday
1317,4/4/15,15:00:00,148,14,Saturday
1318,4/4/15,16:00:00,55,14,Saturday
1319,4/4/15,17:00:00,53,14,Saturday
1320,4/4/15,18:00:00,43,14,Saturday
1321,4/4/15,19:00:00,74,14,Saturday
1322,4/4/15,20:00:00,134,14,Saturday
1323,4/4/15,21:00:00,139,14,Saturday
1324,4/5/15,6:00:00,5,14,Sunday
1325,4/5/15,7:00:00,39,14,Sunday
1326,4/5/15,8:00:00,47,14,Sunday
1327,4/5/15,9:00:00,72,14,Sunday
1328,4/5/15,10:00:00,98,14,Sunday
1329,4/5/15,11:00:00,71,14,Sunday
1330,4/5/15,12:00:00,95,14,Sunday
1331,4/5/15,13:00:00,92,14,Sunday
1332,4/5/15,14:00:00,144,14,Sunday
1333,4/5/15,15:00:00,131,14,Sunday
1334,4/5/15,16:00:00,81,14,Sunday
1335,4/5/15,17:00:00,55,14,Sunday
1336,4/5/15,18:00:00,33,14,Sunday
1337,4/5/15,19:00:00,138,14,Sunday
1338,4/5/15,20:00:00,139,14,Sunday
1339,4/5/15,21:00:00,144,14,Sunday
1340,4/6/15,6:00:00,12,15,Monday
1341,4/6/15,7:00:00,28,15,Monday
1342,4/6/15,8:00:00,31,15,Monday
1343,4/6/15,9:00:00,76,15,Monday
1344,4/6/15,10:00:00,101,15,Monday
1345,4/6/15,11:00:00,97,15,Monday
1346,4/6/15,12:00:00,94,15,Monday
1347,4/6/15,13:00:00,107,15,Monday
1348,4/6/15,14:00:00,177,15,Monday
1349,4/6/15,15:00:00,105,15,Monday
1350,4/6/15,16:00:00,107,15,Monday
1351,4/6/15,17:00:00,115,15,Monday
1352,4/6/15,18:00:00,81,15,Monday
1353,4/6/15,19:00:00,81,15,Monday
1354,4/6/15,20:00:00,181,15,Monday
1355,4/6/15,21:00:00,161,15,Monday
1356,4/7/15,7:00:00,29,15,Tuesday
1357,4/7/15,8:00:00,51,15,Tuesday
1358,4/7/15,9:00:00,39,15,Tuesday
1359,4/7/15,10:00:00,93,15,Tuesday
1360,4/7/15,11:00:00,154,15,Tuesday
1361,4/7/15,12:00:00,82,15,Tuesday
1362,4/7/15,13:00:00,113,15,Tuesday
1363,4/7/15,14:00:00,136,15,Tuesday
1364,4/7/15,15:00:00,124,15,Tuesday
1365,4/7/15,16:00:00,63,15,Tuesday
1366,4/7/15,17:00:00,69,15,Tuesday
1367,4/7/15,18:00:00,44,15,Tuesday
1368,4/7/15,19:00:00,94,15,Tuesday
1369,4/7/15,20:00:00,173,15,Tuesday
1370,4/7/15,21:00:00,153,15,Tuesday
1371,4/8/15,6:00:00,4,15,Wednesday
1372,4/8/15,7:00:00,16,15,Wednesday
1373,4/8/15,8:00:00,32,15,Wednesday
1374,4/8/15,9:00:00,63,15,Wednesday
1375,4/8/15,10:00:00,94,15,Wednesday
1376,4/8/15,11:00:00,129,15,Wednesday
1377,4/8/15,12:00:00,97,15,Wednesday
1378,4/8/15,13:00:00,193,15,Wednesday
1379,4/8/15,14:00:00,133,15,Wednesday
1380,4/8/15,15:00:00,160,15,Wednesday
1381,4/8/15,16:00:00,94,15,Wednesday
1382,4/8/15,17:00:00,71,15,Wednesday
1383,4/8/15,18:00:00,77,15,Wednesday
1384,4/8/15,19:00:00,135,15,Wednesday
1385,4/8/15,20:00:00,191,15,Wednesday
1386,4/8/15,21:00:00,137,15,Wednesday
1387,4/9/15,6:00:00,8,15,Thursday
1388,4/9/15,7:00:00,28,15,Thursday
1389,4/9/15,8:00:00,31,15,Thursday
1390,4/9/15,9:00:00,39,15,Thursday
1391,4/9/15,10:00:00,125,15,Thursday
1392,4/9/15,11:00:00,139,15,Thursday
1393,4/9/15,12:00:00,89,15,Thursday
1394,4/9/15,13:00:00,98,15,Thursday
1395,4/9/15,14:00:00,159,15,Thursday
1396,4/9/15,15:00:00,124,15,Thursday
1397,4/9/15,16:00:00,45,15,Thursday
1398,4/9/15,17:00:00,46,15,Thursday
1399,4/9/15,18:00:00,37,15,Thursday
1400,4/9/15,19:00:00,125,15,Thursday
1401,4/9/15,20:00:00,158,15,Thursday
1402,4/9/15,21:00:00,171,15,Thursday
1403,4/10/15,6:00:00,3,15,Friday
1404,4/10/15,7:00:00,6,15,Friday
1405,4/10/15,8:00:00,45,15,Friday
1406,4/10/15,9:00:00,66,15,Friday
1407,4/10/15,10:00:00,76,15,Friday
1408,4/10/15,11:00:00,67,15,Friday
1409,4/10/15,12:00:00,77,15,Friday
1410,4/10/15,13:00:00,133,15,Friday
1411,4/10/15,14:00:00,160,15,Friday
1412,4/10/15,15:00:00,72,15,Friday
1413,4/10/15,16:00:00,65,15,Friday
1414,4/10/15,17:00:00,58,15,Friday
1415,4/10/15,18:00:00,89,15,Friday
1416,4/10/15,19:00:00,95,15,Friday
1417,4/10/15,20:00:00,141,15,Friday
1418,4/10/15,21:00:00,128,15,Friday
1419,4/11/15,6:00:00,5,15,Saturday
1420,4/11/15,7:00:00,34,15,Saturday
1421,4/11/15,8:00:00,30,15,Saturday
1422,4/11/15,9:00:00,37,15,Saturday
1423,4/11/15,10:00:00,72,15,Saturday
1424,4/11/15,11:00:00,75,15,Saturday
1425,4/11/15,12:00:00,80,15,Saturday
1426,4/11/15,13:00:00,135,15,Saturday
1427,4/11/15,14:00:00,92,15,Saturday
1428,4/11/15,15:00:00,114,15,Saturday
1429,4/11/15,16:00:00,60,15,Saturday
1430,4/11/15,17:00:00,63,15,Saturday
1431,4/11/15,18:00:00,27,15,Saturday
1432,4/11/15,19:00:00,90,15,Saturday
1433,4/11/15,20:00:00,177,15,Saturday
1434,4/11/15,21:00:00,133,15,Saturday
1435,4/12/15,6:00:00,7,15,Sunday
1436,4/12/15,7:00:00,20,15,Sunday
1437,4/12/15,8:00:00,73,15,Sunday
1438,4/12/15,9:00:00,58,15,Sunday
1439,4/12/15,10:00:00,88,15,Sunday
1440,4/12/15,11:00:00,101,15,Sunday
1441,4/12/15,12:00:00,73,15,Sunday
1442,4/12/15,13:00:00,98,15,Sunday
1443,4/12/15,14:00:00,149,15,Sunday
1444,4/12/15,15:00:00,128,15,Sunday
1445,4/12/15,16:00:00,55,15,Sunday
1446,4/12/15,17:00:00,44,15,Sunday
1447,4/12/15,18:00:00,54,15,Sunday
1448,4/12/15,19:00:00,78,15,Sunday
1449,4/12/15,20:00:00,91,15,Sunday
1450,4/12/15,21:00:00,128,15,Sunday
1451,4/13/15,7:00:00,11,16,Monday
1452,4/13/15,8:00:00,33,16,Monday
1453,4/13/15,9:00:00,67,16,Monday
1454,4/13/15,10:00:00,115,16,Monday
1455,4/13/15,11:00:00,97,16,Monday
1456,4/13/15,12:00:00,134,16,Monday
1457,4/13/15,13:00:00,142,16,Monday
1458,4/13/15,14:00:00,147,16,Monday
1459,4/13/15,15:00:00,169,16,Monday
1460,4/13/15,16:00:00,65,16,Monday
1461,4/13/15,17:00:00,67,16,Monday
1462,4/13/15,18:00:00,99,16,Monday
1463,4/13/15,19:00:00,91,16,Monday
1464,4/13/15,20:00:00,124,16,Monday
1465,4/13/15,21:00:00,135,16,Monday
1466,4/14/15,6:00:00,83,16,Tuesday
1467,4/14/15,7:00:00,16,16,Tuesday
1468,4/14/15,8:00:00,23,16,Tuesday
1469,4/14/15,9:00:00,32,16,Tuesday
1470,4/14/15,10:00:00,97,16,Tuesday
1471,4/14/15,11:00:00,108,16,Tuesday
1472,4/14/15,12:00:00,95,16,Tuesday
1473,4/14/15,13:00:00,127,16,Tuesday
1474,4/14/15,14:00:00,142,16,Tuesday
1475,4/14/15,15:00:00,152,16,Tuesday
1476,4/14/15,16:00:00,60,16,Tuesday
1477,4/14/15,17:00:00,107,16,Tuesday
1478,4/14/15,18:00:00,56,16,Tuesday
1479,4/14/15,19:00:00,113,16,Tuesday
1480,4/14/15,20:00:00,148,16,Tuesday
1481,4/14/15,21:00:00,160,16,Tuesday
1482,4/15/15,6:00:00,4,16,Wednesday
1483,4/15/15,7:00:00,13,16,Wednesday
1484,4/15/15,8:00:00,49,16,Wednesday
1485,4/15/15,9:00:00,31,16,Wednesday
1486,4/15/15,10:00:00,70,16,Wednesday
1487,4/15/15,11:00:00,142,16,Wednesday
1488,4/15/15,12:00:00,138,16,Wednesday
1489,4/15/15,13:00:00,183,16,Wednesday
1490,4/15/15,14:00:00,148,16,Wednesday
1491,4/15/15,15:00:00,154,16,Wednesday
1492,4/15/15,16:00:00,127,16,Wednesday
1493,4/15/15,17:00:00,83,16,Wednesday
1494,4/15/15,18:00:00,130,16,Wednesday
1495,4/15/15,19:00:00,129,16,Wednesday
1496,4/15/15,20:00:00,146,16,Wednesday
1497,4/15/15,21:00:00,142,16,Wednesday